date,title,description
29.03.2022,"Средневзвешенный курс доллара на KASE - 470,2 тенге","Объем торгов по американской валюте превысил 251,5 млн долларов"
29.03.2022,Нацвалюта к доллару укрепилась еще на 15 тенге,"Средневзвешенный курс доллара на KASE составил 473,61 тенге"
29.03.2022,Кредитный импульс умножили на ноль,Финансовая система под аплодисменты борьбы с инфляцией садится на мель
29.03.2022,"Цены на нефть, металлы и курс тенге на 29 марта","Официальный курс - 484,49 тенге за доллар США"
28.03.2022,"Средневзвешенный курс доллара на KASE - 483,7 тенге",В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты составил 483 тенге
28.03.2022,Среди валют развивающихся стран сильнее всего укрепился рубль,Нацбанк опубликовал обзор за две недели
28.03.2022,Нацвалюта к доллару укрепилась почти на 5 тенге,"Средневзвешенный курс доллара на KASE составил 489,10 тенге"
28.03.2022,Стоимость нефти снижается на фоне локдауна в Шанхае,"Цена на Brent опустилась до 114 долларов за баррель, указывается в обзоре АФК"
28.03.2022,Асель Темиргалиева: возможности в постоянной трансформации,Финансовый директор Schneider Electric Казахстан рассказала о принципах работы в глобальной компании
26.03.2022,"Цены на нефть, металлы и курс тенге на 26-28 марта","Официальный курс - 494,16 тенге за доллар США"
25.03.2022,Министерство финансов завершило работу по проекту Закона о банкротстве физлиц,Предусматривается внесение изменений и дополнений в 21 законодательный акт
25.03.2022,Торги закрылись возле отметки 494 тенге за доллар,За два дня нацвалюта укрепилась более чем на 1 тенге
25.03.2022,Как планируют модернизировать пенсионную систему Казахстана?,В министерстве труда и соцзащиты населения рассказали об обсуждаемых инициативах
25.03.2022,Kaspi bank выплатит дивиденды за 2021 год,Размер дивиденда на одну простую акцию составит 2 700 тенге
25.03.2022,Свыше 2 500 золотых слитков купили казахстанцы в феврале,Их общий вес составил 82 килограмма
25.03.2022,Нацвалюта к доллару укрепилась еще на 7 тенге,В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты составил 499 тенге
25.03.2022,С начала года пенсионные накопления казахстанцев выросли на 515 млрд тенге,Чистый инвестиционный доход превысил 522 млрд тенге
25.03.2022,"Цены на нефть, металлы и курс тенге на 25 марта","Официальный курс - 495,43 тенге за доллар США"
24.03.2022,"Средневзвешенный курс доллара на KASE - 495,2 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты - 499 тенге, Алматы – 501 тенге"
24.03.2022,Обновлены реестры платежных систем и значимых поставщиков платежных услуг,В Казахстане зарегистрировано 19 платежных систем
24.03.2022,Объем торгов акциями на KASE Global за восемь дней достиг 886 млн тенге,Наибольший объем пришелся на акции Apple
24.03.2022,Kaspi.kz запустил сеть Kaspi Postomat для бесплатной доставки,В Казахстане установлены уже около 1000 постоматов
24.03.2022,"Сегодня в Брюсселе пройдут сразу три саммита: НАТО, G7 и ЕС","Страны обсудят вопросы дополнительной финансовой помощи Украине и оказания давления на РФ, указывается в обзоре АФК"
24.03.2022,Нацвалюта к доллару укрепилась на 3 тенге,"Средневзвешенный курс доллара на KASE составил 501,49 тенге"
24.03.2022,"Цены на нефть, металлы и курс тенге на 24 марта","Официальный курс - 505,22 тенге за доллар США"
23.03.2022,"Цены на нефть, металлы и курс тенге на 23 марта","Официальный курс - 505,22 тенге за доллар США"
22.03.2022,"Цены на нефть, металлы и курс тенге на 22 марта","Официальный курс - 505,22 тенге за доллар США"
19.03.2022,"Доля вкладов в валюте увеличилась до 41,9%",В целом с 24 февраля 2022 года вклады клиентов банков второго уровня увеличились на 586 млрд тенге
19.03.2022,"Цены на нефть, металлы и курс тенге на 19-24 марта","Официальный курс - 505,22 тенге за доллар США"
18.03.2022,Какие налоговые обязательства возникают при получении доходов за рубежом,Порядок уплаты налога разъяснили в Комитете государственных доходов
18.03.2022,Казахтелеком оценил финансовый доход от продажи своих акций в Kcell,В конце сентября прошлого года компания реализовала 24% своей доли в акционерном капитале сотового оператора
18.03.2022,Мадина Абылкасымова прокомментировала ситуацию в банковском секторе,"Какие меры принимает финрегулятор для снижения валютного, кредитного и рыночного рисков"
18.03.2022,Торги закрылись возле отметки 505 тенге за доллар,"За неделю нацвалюта укрепилась на 6,49 тенге"
18.03.2022,На продажу выставлено помещение Capital Bank Kazakhstan,Оно находится в залоге у ФРП «Даму»
18.03.2022,Ситуация с обеспечением наличной валютой стабилизирована - Нацбанк,В НБРК предупредили об ответственности за нелегальный обмен валюты
18.03.2022,Европейский Инвестиционный Банк заинтересован в финансировании МФО KMF,ЕИБ готов рассмотреть дополнительные возможности для поддержки клиентов микрофинансовой организации
18.03.2022,Baiterek Venture Fund профинансировал строительство перинатального центра,Его возведут в Бостандыкском районе Алматы
18.03.2022,Как вернуть «теневые» деньги в Казахстан?,"Эксперт Института мировой экономики и политики Магбат Спанов считает, что один из вариантов – провести очередную амнистию капитала"
18.03.2022,"За два месяца в бюджет поступило 2,6 трлн тенге налогов","План перевыполнен на 200,8 млрд тенге"
18.03.2022,Акимат Алматы и IFC подписали соглашение о сотрудничестве,Речь идет об улучшении доступа к внешнему финансированию в виде «зеленых» облигаций
18.03.2022,Тенге укрепляется на фоне снижения избыточного спроса,"За два дня нацвалюта укрепилась на 5,6 тенге при уменьшении объемов торгов в 1,7 раза"
18.03.2022,Продкорпорация намерена привлечь на KASE 20 млрд тенге,Полугодовой купон будет определен по итогам проведения первых торгов
18.03.2022,"На KASE нацвалюта к доллару укрепилась еще на 1,55 тенге","Средневзвешенный курс доллара составил 504,76 тенге"
18.03.2022,Вице-президент ЕБРР Алан Пию встретился с руководством МФО KMF,Банк намерен продолжить финансирование программ микрофинансовой организации по поддержке бизнеса
18.03.2022,Какие вопросы могут возникнуть с получением компенсации по депозитам?,"Об этом рассказал старший партнер адвокатской конторы «KAPLAN, LEE & PARTNERS», юрист Андрей Ли"
18.03.2022,"Цены на нефть, металлы и курс тенге на 18 марта","Официальный курс - 506,14 тенге за доллар США"
17.03.2022,"Средневзвешенный курс доллара на KASE - 506,61 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты - 513 тенге, Алматы – 512,5 тенге"
17.03.2022,КазМунайГаз заработал за 2021 год больше триллиона тенге,Компания отчиталась о результатах деятельности
17.03.2022,На льготное автокредитование выделят около 100 млрд тенге,Порядок финансирования согласовывается в госорганах
17.03.2022,"На конец января доля золота в международных резервах РК составила 66,4%",У Казахстана имеется более 385 тонн стратегического актива
17.03.2022,Нацвалюта к доллару укрепилась еще на 2 тенге,"Средневзвешенный курс доллара на KASE составил 506,31 тенге"
17.03.2022,Ситуация в банках второго уровня стабильная - АРРФР,"С начала года собственный капитал банков РК вырос на 3,2%, составив 4,7 трлн тенге"
17.03.2022,"Цены на нефть, металлы и курс тенге на 17 марта","Официальный курс - 508,94 тенге за доллар США"
16.03.2022,"Казахтелеком намерен выплатить дивиденды на 39,5 млрд тенге",Решение об этом будет принято на годовом общем собрании акционеров в конце апреля
16.03.2022,Средневзвешенный курс доллара на KASE - 509 тенге,"В обменных пунктах столицы максимальный курс продажи американской валюты - 515,5 тенге, Алматы – 516 тенге"
16.03.2022,Необходимо обеспечить устойчивость нацвалюты - глава РК,"Правительству, Нацбанку, АРРФР следует принять решительные меры в этом направлении"
16.03.2022,Ситуация с наличными долларами нормализуется - Галымжан Пирматов,Председатель Нацбанка прокомментировал ситуацию на валютном рынке
16.03.2022,"СК «Евразия» выплатила 6,4 млн тенге компенсации по ДТП",Предельный объем ответственности страховщика по одному страховому случаю при гибели человека составляет 2 000 МРП
16.03.2022,Нацвалюта к доллару укрепилась на 3 тенге,"Средневзвешенный курс доллара на KASE составил 508,73 тенге"
16.03.2022,"С начала года казахстанцам выплатили пенсий на 470,1 млрд тенге",Средний размер выплаты составил 105 538 тенге
16.03.2022,"Цены на нефть, металлы и курс тенге на 16 марта","Официальный курс - 512,19 тенге за доллар США"
15.03.2022,Нацбанк опубликовал Доклад о денежно-кредитной политике за I квартал,"Рост экономики поддержат цены на нефть, предполагаемая перестройка торговых и транспортных потоков, улучшение эпидемиологической ситуации"
15.03.2022,В МФЦА зарегистрировано 1236 компаний из 63 стран,"Объем привлеченных через международный финцентр инвестиций - 6,2 млрд долларов"
15.03.2022,Выплаты гарантийного возмещения по ликвидируемым банкам завершаются 1 мая,Невостребованные вкладчиками суммы будут перечислены на их индивидуальные пенсионные счета в ЕНПФ
15.03.2022,"Средневзвешенный курс доллара на KASE - 512,17 тенге",В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты составил 520 тенге
15.03.2022,Вопрос о разработке валютной системы между ЕАЭС и КНР не стоит,Об этом заявил Бахыт Султанов
15.03.2022,Вспышка COVID-19 в Китае «охладила» нефтяной рынок,Brent дешевеет на фоне ожидания снижения спроса со стороны КНР
15.03.2022,Розыгрыш акций IT-гигантов от Freedom Finance Bank продолжается,Методом случайной выборки будут определены 20 победителей
15.03.2022,На KASE доллар продается возле отметки 512 тенге,В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты - 520 тенге
15.03.2022,"Активы Нацфонда на конец февраля составили $53,9 млрд",Для трансфертов в бюджет было продано 510 млн долларов
15.03.2022,С начала марта Нацбанк провел интервенции на $542 млн,Ослабление российского рубля из-за дополнительных санкций усилило давление на тенге
15.03.2022,"Цены на нефть, металлы и курс тенге на 15 марта","Официальный курс - 511,71 тенге за доллар США"
15.03.2022,Кому и как будут начислять компенсацию по депозитам,Разъяснения дали в Национальном банке
14.03.2022,ЕАЭС и КНР разработают проект международной финсистемы,"Предполагается, что она будет основана на новой валюте"
14.03.2022,Из Казахстана ограничили вывоз валюты и золота,Указ об этом подписал президент
14.03.2022,"Среди валют развивающихся стран сильнее всего ослаб рубль - на 37,7%",Нацбанк опубликовал еженедельный обзор
14.03.2022,"Средневзвешенный курс доллара на KASE - 511,74 тенге",В обменных пунктах Нур-Султана и Алматы максимальный курс продажи американской валюты - 520 тенге
14.03.2022,Михаил Ломтадзе: Хватит заниматься всякой фигней!,Глава и сооснователь Kaspi.kz поделился рекомендациями с недоброжелателями и призвал клиентов не верить слухам
14.03.2022,Войдет ли Kaspi.kz в индекс KASE,Об этом рассказала заместитель председателя правления Казахстанской фондовой биржи Наталья Хорошевская
14.03.2022,Годовая инфляция в США может достигнуть 10%,АФК опубликовала обзор рынков
14.03.2022,На KASE нацвалюта ослабла почти на 1 тенге,"Средневзвешенный курс доллара составил 511,06 тенге"
14.03.2022,Какие банки сохранили рост депозитов в кризисном январе,"Совокупный объем вкладов БВУ сократился на 1,8% и составил к 1 февраля 25,54 трлн тенге"
14.03.2022,"Валютные интервенции Нацбанка за неделю составили $421,9 млн","Это 59,2% от общего объема биржевых торгов"
12.03.2022,Нацбанк разработал НПА против спекулятивных действий на рынке наличной инвалюты,Предложены изменения в НПА о спредах между курсом покупки и продажи валюты в обменных пунктах
12.03.2022,"Цены на нефть, металлы и курс тенге на 12-14 марта","Официальный курс - 510,79 тенге за доллар США"
11.03.2022,Торги закрылись возле отметки 511 тенге за доллар,За неделю нацвалюта ослабла почти на 1 тенге
11.03.2022,В Нацбанке объяснили дефицит наличных долларов на рынке,НБРК прорабатывает вопрос поставок дополнительного объема наличной иностранной валюты из Федрезерва
11.03.2022,Казхром второй раз выплатит дивиденды за III квартал 2021 года,"В этот раз сумма выплаты на одну простую и одну привилегированную акцию составит 691,79 тенге"
11.03.2022,В Казахстане наблюдается дефицит наличных долларов,"Как пояснили Интерфакс Казахстан, - это временное явления"
11.03.2022,В феврале из Нацфонда продали $510 млн - АФК,Ассоциация финансистов Казахстана опубликовала обзор рынков
11.03.2022,"На KASE доллар продается по 510,2 тенге",В обменных пунктах Нур-Султана и Алматы максимальный курс продажи американской валюты составил 519 тенге
11.03.2022,C 1 апреля вступают в силу новые пороги достаточности пенсионных накоплений,До какого числа можно подать заявление на изъятие ЕПВ по старым расчетам
11.03.2022,Нацбанк: Отрыв динамики тенге от поведения рубля вполне обоснован,"Сложившийся ранее исторический паритет тенге/рубль в диапазоне 5-6 тенге за рубль не отражает новых реалий, сказала заместитель председателя Нацбанка Алия Молдабекова"
11.03.2022,"Цены на нефть, металлы и курс тенге на 11 марта","Официальный курс - 509,80  тенге за доллар США"
10.03.2022,РК сможет получать информацию о счетах казахстанцев в США,Соответствующее соглашение ратифицировал Касым-Жомарт Токаев
10.03.2022,"Средневзвешенный курс доллара на KASE - 509,93 тенге",В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты - 519 тенге
10.03.2022,В феврале отмечено ухудшение деловой активности в 9 регионах,Улучшение зафиксировано в 8 регионах Казахстана
10.03.2022,"Галымжан Пирматов: Думаю, тенге и рубль найдут другое равновесное значение",Председатель Нацбанка рассказал о ситуации на валютном рынке
10.03.2022,Фондовые индексы показали самый большой «отскок» за 2 года,АФК опубликовала обзор рынков
10.03.2022,Нацвалюта к доллару незначительно укрепилась,В обменных пунктах столицы и Алматы максимальный курс продажи американской валюты - 519 тенге
10.03.2022,Как получить возмещение по депозитам в ликвидируемых банках не выходя из дома,Об этом рассказали в Казахстанском фонде гарантирования депозитов
10.03.2022,"Тенге, инфляция и зарплаты. Что делать казахстанцам?",На этот вопрос ответили эксперты компании Alpari
10.03.2022,"Цены на нефть, металлы и курс тенге на 10 марта",Официальный курс - 510 тенге за доллар США
09.03.2022,Что происходило на валютном рынке 9 марта,"Торги долларом в формате франкфуртского аукциона связаны с тем, что биржа открылась после длинных выходных, заявили в KASE"
09.03.2022,"Валютные интервенции Нацбанка составили $198,9 млн","Доля участия НБРК в торгах - 94,4%"
09.03.2022,Средневзвешенный курс доллара на KASE - 510 тенге,"В обменных пунктах Нур-Султана и Алматы максимальный курс продажи американской валюты составил 517,5"
09.03.2022,"Нацбанк сохранил базовую ставку на уровне 13,5%","Текущий уровень ставки уже отражает реакцию на повышение геополитических рисков, пояснили в НБРК"
09.03.2022,Аналитики высказались о перспективах изменения базовой ставки,"В феврале Нацбанк внепланово повысил ставку до 13,5%"
09.03.2022,В России вводится новый порядок операций с наличной валютой,"Правила вводятся на шестимесячный период – до 9 сентября, указывается в обзоре АФК"
09.03.2022,Последствия банкротства для физлица,Комментарии к проекту закона о восстановлении платежеспособности и банкротстве граждан
09.03.2022,Будущее экономики,"Высокая ставка не снизит инфляцию, но добьёт кредитование экономики"
09.03.2022,"Цены на нефть, металлы и курс тенге на 9 марта","Официальный курс - 503,3 тенге за доллар США"
09.03.2022,На сегодня изменили время торгов долларом на KASE,Торги состоятся в формате франкфуртского аукциона
08.03.2022,"Цены на нефть, металлы и курс тенге на 8 марта","Официальный курс - 503,3 тенге за доллар США"
07.03.2022,Привлечение и оплата услуг финансового управляющего при банкротстве физлиц,Комментарии к проекту закона о восстановлении платежеспособности и банкротстве граждан
07.03.2022,Восстановление платежеспособности физлица при его банкротстве,Комментарии к проекту закона о восстановлении платежеспособности и банкротстве граждан
06.03.2022,Опубликовано обращение казахстанских банков к клиентам,"В частности, разъяснили решение Visa и Mastercard"
05.03.2022,Нацбанк представил итоги очередного опроса банков,Спрос на кредиты со стороны МСБ вырос в IV квартале 2021 года
05.03.2022,Торги закрылись возле отметки 504 тенге за доллар,"За неделю нацвалюта ослабла на 8,3 тенге"
05.03.2022,"С 1 по 5 марта Нацбанк продал 534,3 млн долларов",Это 60% от общего объема торгов на KASE
05.03.2022,46% господдержки от фонда «Даму» составляет женское предпринимательство,"Общая сумма господдержки бизнесвумен составляет 1,26 млрд тенге"
05.03.2022,Тяжелая неделя для тенге: за 5 дней нацвалюта ослабла на 7%,"По прогнозам S&P, укрепление тенге возможно во втором полугодии"
05.03.2022,Нацвалюта к доллару ослабла почти на 5 тенге,"В обменных пунктах столицы максимальный курс продажи американской валюты - 522 тенге, Алматы – 521 тенге"
05.03.2022,Standard&Poor's подтвердило кредитный рейтинг Казахстана,Вторичные последствия санкций к России преодолимы и не приведут к перебоям доступа РК к ключевым рынкам экспорта нефти и газа
05.03.2022,Когда и как внедряли SWIFT в Казахстане,"Об этом рассказала эксперт по IT-технологиям Алтынай Елеуова, которая принимала участие в первом запуске международной банковской системы в РК"
05.03.2022,"Цены на нефть, металлы и курс тенге на 5 марта","Официальный курс - 499,2 тенге за доллар США"
04.03.2022,"Средневзвешенный курс доллара на KASE - 499,72 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты - 518 тенге, Алматы – 516 тенге"
04.03.2022,KMF инвестирует в капитал венчурного фонда MOST Ventures $2 млн,"Этот проект поможет KMF не только привлечь новые технологии, но и дать шанс финтех-стартаперам привлечь инвестиции и протестировать свои сервисы"
04.03.2022,Какие есть альтернативные инструменты сохранения сбережений?,Об этом пишет Telegram-канал Tengenomika
04.03.2022,Все больше казахстанцев открывают брокерские счета,"В феврале доля молодых инвесторов увеличилась до 17,8%"
04.03.2022,С начала военных действий в Украине рубль ослаб на 31%,S&P понизило суверенный кредитный рейтинг России до CCC-
04.03.2022,За год из Казахстана отправили за рубеж свыше триллиона тенге,"Основная доля переводов приходится на Узбекистан, Турцию и Россию"
04.03.2022,Нацвалюта к доллару ослабла на 7 тенге,"Средневзвешенный курс доллара на KASE составил 497,02 тенге"
04.03.2022,"Цены на нефть, металлы и курс тенге на 4 марта","Официальный курс - 492,28 тенге за доллар США"
04.03.2022,Обеспечение равенства кредиторов при банкротстве физлиц,Комментарии к проекту закона о восстановлении платежеспособности и банкротстве граждан Казахстана
03.03.2022,Как последние события повлияли на казахстанский фондовый рынок,KASE представила хронологию событий с начала введения антироссийских санкций
03.03.2022,"Средневзвешенный курс доллара на KASE - 493,43 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты - 504 тенге, Алматы – 506 тенге"
03.03.2022,S&P подтвердило рейтинг СК «Лондон-Алматы» на уровне «ВВ-»,Прогноз по рейтингу — «Стабильный»
03.03.2022,Нацвалюта к доллару укрепилась почти на 3 тенге,"Средневзвешенный курс доллара на KASE составил 489,57 тенге"
03.03.2022,Эксперты: Котировки акций казахстанских банков - это сигнал властям и регулятору приготовиться,Как текущие мировые события отразятся на казахстанском рынке
03.03.2022,"Казахстанцы перевели из ЕНПФ управляющим компаниям 7,6 млрд тенге",Исполнено 4 514 заявлений
03.03.2022,"Цены на нефть, металлы и курс тенге на 3 марта","Официальный курс - 490,43 тенге за доллар США"
02.03.2022,Паспорт налогоплательщика не содержит налоговую тайну,Об этом заявили в Комитете государственных доходов
02.03.2022,"Средневзвешенный курс доллара на KASE - 490,31 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты - 496 тенге, Алматы – 500 тенге"
02.03.2022,ВТБ в Казахстане отключен от Visa,Для получения наличных клиенты могут воспользоваться банкоматами
02.03.2022,Депутат просит отменить решение о компенсации тенговых депозитов,Аманжан Жамалов считает эту меру неэффективной
02.03.2022,Минфин в марте планирует занять на внутреннем рынке 250 млрд тенге,"Три четверти от планируемого размещения приходятся на бумаги со сроком обращения от 5 лет, указывается в обзоре АФК"
02.03.2022,Нацвалюта к доллару укрепилась более чем на 2 тенге,"Средневзвешенный курс доллара на KASE составил 492,21 тенге"
02.03.2022,За 2021 год объем безналичных платежей и переводов достиг 862 трлн тенге,91% от этого объема проведено через платежные системы Нацбанка
02.03.2022,"Цены на нефть, металлы и курс тенге на 2 марта","Официальный курс - 487,75 тенге за доллар США"
01.03.2022,Президента проинформировали о ситуации на валютном рынке,Также глава Нацбанка рассказал о состоянии золотовалютных резервов и активов Нацфонда
01.03.2022,"Средневзвешенный курс доллара на KASE - 485,5 тенге","В обменных пунктах столицы максимальный курс продажи американской валюты - 492 тенге, Алматы – 494 тенге"
01.03.2022,С 1 марта на KASE приостановлены торги бумагами российских компаний,На бирже объяснили причину
01.03.2022,Уставный капитал для коллекторских агентств повышен,Действующие агентства должны будут увеличить капитал с 1 июля 2022 года до 30 млн тенге
01.03.2022,Доллар продается на KASE возле отметки 495 тенге,"В обменных пунктах столицы максимальный курс продажи американской валюты - 496 тенге, Алматы – 499 тенге"
01.03.2022,Тенге обновляет исторические минимумы,"Изменение формата биржевых торгов и интервенции не смогли предотвратить ослабление нацвалюты, говорится в обзоре АФК"
01.03.2022,Утверждены ставки по тенговым депозитам на апрель,"Как и в марте, доходность по сберегательным вкладам доходит до 14,9%"
01.03.2022,Торги на KASE будут проводиться в штатном режиме,Торги долларом пройдут по стандартному регламенту с 10:15 до 17:00 нст
01.03.2022,Отключение банков РФ от SWIFT не повлияет на проведение платежей в Казахстане,Подготовлены альтернативные механизмы для трансграничных операций с клиентами российских банков
01.03.2022,"Цены на нефть, металлы и курс тенге на 1 марта",Официальный курс - 495 тенге за доллар США
28.02.2022,Международный аэропорт Алматы уходит с KASE,Компания объявила о делистинге простых акций из официального списка Казахстанской фондовой биржи
28.02.2022,Расул Рысмамбетов: Казахстанский рынок депозитов ожидает динамика и рокировка,Финансист прокомментировал ситуацию на рынке
28.02.2022,Kaspi.kz  может запустить программу обратного выкупа GDR на LSE,"У компании есть капитал порядка 86 млрд тенге, который может быть возвращен акционерам, заявил Михаил Ломтадзе"
28.02.2022,Среди валют развивающихся стран сильнее всего ослаб рубль,Нацбанк опубликовал еженедельный обзор
28.02.2022,Как избежать очереди в отделении Отбасы банка?,В финансовом институте рассказали о перечне предоставляемых онлайн-услуг
28.02.2022,"Нацбанк провел валютные интервенции на $98,1 млн","Доля участия НБРК в торгах составила 61,5%"
28.02.2022,На KASE прокомментировали торги долларом,"На бирже рассказали, почему был выбран франкфуртский метод проведения валютных торгов"
28.02.2022,Средневзвешенный курс доллара на KASE - 495 тенге,"В обменных пунктах столицы максимальный курс продажи американской валюты - 503,5 тенге, Алматы – 504 тенге"
28.02.2022,Тимур Жаксылыков высказался о ситуации на валютном рынке,"Необходимые меры Нацбанк принял, сказал первый вице-министр нацэкономики"
28.02.2022,Второй месяц года завершается очередным «черным лебедем»,"После введения первого пакета санкций S&P снизило суверенный рейтинг России до неинвестиционного, говорится в обзоре АФК"
28.02.2022,Клиентам CберБанка Казахстан услуги доступны в полном объеме,Банк работает в штатном режиме
28.02.2022,Обменники Нур-Султана и Алматы приостановили работу,"По данным kurs.kz, обменные пункты в Шымкенте, Талдыкоргане и других городах также приостановили деятельность"
28.02.2022,На сегодня изменили время и формат торгов долларом на KASE,"Об этом говорится в совместном заявлении 
Национального банка и Казахстанской фондовой биржи"
27.02.2022,Национальный банк Казахстана заявил о готовности проводить интервенции,Это будет сделано для снижения необоснованного влияния избыточных колебаний рубля на тенге
27.02.2022,"Что будет с Казахстаном, если Россию полностью отключат от SWIFT",Об этом пишет автор Telegram-канала FINANCEkaz Андрей Чеботарев
26.02.2022,В Нацбанке рассказали о ситуации на финансовом рынке в январе,"Инфляция составила 0,7%"
26.02.2022,"Цены на нефть, металлы и курс тенге на 26-28 февраля","Официальный курс - 467,09 тенге за доллар США"
25.02.2022,Скажутся ли санкции США на казахстанских дочках российских банков?,"Ситуацию прокомментировали в Сбере, ВТБ и Альфа-банке"
25.02.2022,Альфа-Банк Казахстан увеличивает ставки вознаграждения по вкладам,Ставки по депозитам будут изменены с 28 февраля
25.02.2022,Торги закрылись возле отметки 467 тенге за доллар,"За неделю нацвалюта ослабла на 38,55 тенге"
25.02.2022,Ситуация в банковской системе стабильная – финрегулятор,Достаточность капитала банков практически в 3 раза превышает минимальные требования
25.02.2022,Фонд «Қазақстан Халқына» начал финансировать проекты,Из средств фонда будут готовить реабилитологов и купят самое дорогое лекарство в мире Zolgensma
25.02.2022,Как будут рассчитывать компенсацию на тенговые депозиты,Глава Отбасы банка Ляззат Ибрагимова дала разъяснения
25.02.2022,За неделю Нацбанк провел валютные интервенции на $176 млн,Как НБРК и правительство реализуют план совместных действий
25.02.2022,КФГД повышает максимальные ставки по депозитам в тенге,"Ставка по сберегательным вкладам может достигать 14,9%"
25.02.2022,Курс рубля достиг исторических минимумов – 88 рублей за доллар,"На фоне начала военных действий в Украине индекс Мосбиржи упал на 33%, указывается в обзоре АФК"
25.02.2022,Нацвалюта к доллару обвалилась еще почти на 20 тенге,В обменных пунктах Нур-Султана и Алматы максимальный курс продажи американской валюты составил 475 тенге
25.02.2022,Сбербанк Казахстан работает в штатном режиме,Банк опубликовал заявление
25.02.2022,"Цены на нефть, металлы и курс тенге на 25 февраля","Официальный курс - 465,99 тенге за доллар США"
