date,title,description
28.07.2023,Cловения заинтересована в продовольственных товарах из Казахстана - НПП,Заказчики из этой страны готовы поставлять свою упаковку вторичной переработки
28.07.2023,Скопление грузового автотранспорта фиксируется на границе Казахстана с Кыргызстаном,Произошел сбой информационной системы Государственной налоговой службы КР
28.07.2023,Уход Eriell и Volkswagen из РФ может оказать дополнительное давление на рубль,С сокращением профицита торгового баланса и сезоном отпусков его девальвация может продолжиться
28.07.2023,В сухом порту KTZE Khorgos Gateway построят 10 сортировочных путей,"Это позволит увеличить мощность терминала в 1,5 раза"
28.07.2023,Автомобили KIA Sorento разыграет ForteBank среди ИП и субъектов МСБ,Участникам конкурса нужно оформить бизнес-кредит в ForteBusiness или получить тендерную гарантию
27.07.2023,В РК внедряют новый формат получения лицензий на добычу твердых полезных ископаемых,"Автоматизация исключит человеческий фактор, отметили в министерстве индустрии и инфраструктурного развития"
27.07.2023,В РК должны актуализировать нормативную базу по выделению земельных натурных грантов,С 2005 года инвесторам таким путем предоставлено 216 участков
27.07.2023,Расходы госбюджета за пять лет увеличились в два раза – ИЭИ,Практически все они направляются на невозвратные затраты
27.07.2023,Медорганизации получат от ФСМС порядка 60 млрд тенге,Средства будут распределены до конца года
27.07.2023,Сопроводительные накладные на товары: что важно знать,Разъяснительную информацию подготовили в Комитете госдоходов
27.07.2023,"На модернизацию сетей Семея выделено более 16,3 млрд тенге",Постановление об этом подписал премьер-министр
27.07.2023,Более 8 млрд тенге выделено на ремонт системы теплоснабжения Риддера,Средства направляются из резерва правительства
26.07.2023,Услуги кинотеатров в Казахстане подорожали на 14% за год,Самый высокий рост цен на сеанс зафиксирован в Акмолинской области
26.07.2023,Пропускная способность на таможенной границе ЕАЭС увеличится в восемь раз – КГД,Такого результата ожидают после проведения модернизации пунктов пропуска
26.07.2023,Павлодарский НХЗ вышел на полную производительность,Предприятие увеличило переработку сырой нефти до 15 тысяч тонн в сутки
26.07.2023,Выплаты из ЕНПФ по возрасту увеличились на 25%,"На счетах вкладчиков фонда сформированы накопления в объеме 16,1 трлн тенге"
26.07.2023,В августе курс тенге может определяться объемом продаж инвалюты из Нацфонда - АФК,В этом году они составляют в среднем 582 млн долларов в месяц
26.07.2023,Квотировать доступ к торговым полкам казахстанским производителям предлагают в НПП,"На прилавках в приоритете должны быть отечественные товары, считают в Нацпалате"
26.07.2023,Комплексный план по противодействию теневой экономике утвердили в правительстве,"Он затрагивает налоговое и таможенное администрирование, распределение бюджета и защиту населения от нелегального бизнеса"
25.07.2023,В Казахстане планируют расширять климатически оптимизированное сельское хозяйство,"В частности, в стране намерены развивать карбоновое земледелие"
25.07.2023,В ЕАЭС вступили в силу единые требования по идентификации шоколада,Он должен содержать не менее 35% сухого остатка какао
25.07.2023,Наличие в молочных продуктах растительных масел должно будет помечаться на упаковке,Требования к маркировке молока и молочных товаров ужесточаются
25.07.2023,"Стоимость дизтоплива для аграриев будет на 14,8% ниже текущих розничных цен",Об этом сообщили в министерстве энергетики
25.07.2023,Вывести из своего состава одного из операторов связи Казахтелеком должен до конца года,"Покупатель, по словам главы Минцифры, станет известен в ближайшее время"
25.07.2023,Сумма кредиторской задолженности медорганизаций превышает 87 млрд тенге,По системе ОСМС выделят дополнительные 59 млрд тенге
25.07.2023,Тепличным хозяйствам Туркестанской области поставят 150 тысяч тонн угля,Твердое топливо начнет поступать в 2024 году
25.07.2023,Дефицит нефти может возникнуть уже в третьем квартале - Goldman Sachs,Цены на углеводороды могут вырасти до 86 долларов за баррель до конца года
25.07.2023,В селах ряда регионов срывают сроки ввода в эксплуатацию социальных объектов - премьер,"Важно практично распределять средства в регионах, заявил глава правительства"
25.07.2023,"Высокий потенциал развития в Казахстане имеют 3,5 тысячи сел - Миннацэкономики","В этом году по программе Ауыл - Ел бесігі выделено 218,2 млрд тенге бюджетных средств"
24.07.2023,В РК объем рынка стройматериалов превысил 600 млрд тенге,Данные за январь-май 2023 года озвучило МИИР РК
24.07.2023,О мерах по пресечению коррупции с участием олигополии президенту доложил глава Антикора,"За 1,5 года в бюджет и субъектам квазигоссектора возвратили имущество и денежные средства на 860 млрд тенге"
24.07.2023,Новые правила уплаты туристского взноса для иностранцев приняли в Казахстане,Он взимается за каждые сутки пребывания в местах размещения
24.07.2023,Экономисты прогнозируют снижение базовой ставки в Казахстане в августе,"Ее сокращение должно быть планомерным, считают в Институте экономических исследований"
24.07.2023,"Инвестиции в экономику Алматы в 2023 году могут составить 1,5 трлн тенге",Об этом сказали в Управлении предпринимательства и инвестиций города
22.07.2023,Когда Шымкентский НПЗ выйдет на штатный режим работы,Операции по подключению в работу теплообменника будут завершены 23 июля
21.07.2023,Завод по переработке марганцевой руды построят в Жамбылской области,Проектная мощность предприятия составит 72 000 тонн в год
21.07.2023,В Актюбинской области начали строить третью нитку газопровода Бухара-Урал,Общая стоимость проекта - 43 млрд тенге
21.07.2023,В АЗРК прокомментировали информацию о повышении цен на тарифные планы сотовой связи,Сейчас ведется работа по установлению признаков нарушений антимонопольного законодательства
21.07.2023,Экспорт грузов железнодорожным транспортом из РК в КНР вырос на 37%,"За первое полугодие в Китай поставили 8,3 млн тонн различных товаров"
21.07.2023,На Аксуском заводе планируют переработать до 100 тысяч тонн сахарной свеклы,В этом году площади посева сельхозкультуры в области Жетысу составили более 8 тысяч га
21.07.2023,В Казахстане заготовили порядка 8 млн тонн сена,"Низкие темпы заготовки кормов - в Павлодарской, Атырауской и Мангистауской областях, СКО и ВКО"
21.07.2023,"Зарплаты работников здравоохранения на 20% меньше, чем в среднем по РК",Половина инвестиций в сектор приходится на республиканский бюджет
20.07.2023,Крупный американский бизнес заинтересован инвестировать в Казахстан – МНЭ,"Компании отмечают потенциал сотрудничества в цифровизации, развитии инфраструктуры и сельском хозяйстве"
20.07.2023,Поставки битума из РФ в РК увеличат до 300 тысяч тонн в год,Соглашение подписали энергетические ведомства двух стран
20.07.2023,Казахстан опасается вторичных санкций – замглавы МИД,В 2022 году в стране запретили поставки товаров военного назначения в Россию
20.07.2023,Объем инвестиций из России в Казахстан сократился на 20% - МИД,При этом количество компаний-релокантов из РФ увеличилось в разы
20.07.2023,Нужен отдельный госорган: НПП озвучила меры по развитию водной отрасли,"Самостоятельность позволит решать вопросы напрямую по всем направлениям – орошение, сохранение водоемов, трансграничных рек"
20.07.2023,В бюджеты акиматов поступило 314 млн тенге от туристских взносов,Данные с начала года опубликовало министерство культуры и спорта
19.07.2023,Казахстан заинтересован в увеличении поставок товаров АПК в арабские страны,Касым-Жомарт Токаев также предложил создать механизм встреч министров сельского хозяйства для расширения сотрудничества
19.07.2023,Казахстан готов увеличить экспорт в страны Залива по 100 товарным позициям,Об этом сказал Касым-Жомарт Токаев
19.07.2023,Касым-Жомарт Токаев провел встречу с Эмомали Рахмоном,Особое внимание во время беседы было уделено расширению торгово-экономического взаимодействия
19.07.2023,Президент провел встречу с наследным принцем Кувейта,Казахстан заинтересован в дальнейшем развитии отношений между двумя странами
19.07.2023,"Затраты на охрану окружающей среды составили 444,5 млрд тенге в 2022 году",Основной источник финансирования - собственные средства предприятий
19.07.2023,Новый экспортный контракт с Китаем обсуждают QazaqGaz и CNPC,Также оцениваются перспективы совместной разведки и разработки месторождений
19.07.2023,В 2023 году на проекты газификации области Ұлытау предусмотрено 3 млрд тенге,Об этом сообщил вице-министр энергетики РК Алибек Жамауов
19.07.2023,Реализацию проектов развития Кашагана обсудили с руководством NCOC,"Правительство уделяет особое внимание стабильной работе и дальнейшей разработке месторождения, сказал Алихан Смаилов"
19.07.2023,Производство маргарина в Казахстане снизилось до минимума трех лет,В июне в стране произведено 2 тысячи тонн этого продукта
19.07.2023,"В 2023 году АБР ожидает инфляцию в Казахстане на уровне 12,4%",Азиатский банк развития также пересмотрел прогноз по росту экономики
19.07.2023,Комфортная школа: мебель и оборудование обеспечат отечественные компании,"В Samruk-Kazyna Construction пояснили, что подписание документа об этом запланировано на конец июля"
19.07.2023,В Казахстане появилась новая ассоциация - PetroMining,Организацию создали независимые нефтедобывающие и нефтеперерабатывающие предприятия РК
19.07.2023,Кто из пенсионеров в Казахстане освобожден от уплаты налога на имущество,Пояснения дали в Комитете госдоходов
19.07.2023,О плюсах и минусах смены цели по инфляции Нацбанком рассказал эксперт,"Точечный таргет по инфляции используют банки первого уровня в США, Великобритании, Канаде, Швеции"
19.07.2023,"Правительство выделило 4,9 млрд тенге на ремонт МАЭК",Средства будут направлены на приобретение необходимого вспомогательного оборудования и узлов
18.07.2023,Какую сумму наличной иностранной валюты можно вывозить за границу,Пояснения дали в Комитете госдоходов
18.07.2023,Добыча каменного угля в Казахстане снизилась до двухлетнего минимума,"Она сократилась до 8,1 млн тонн"
18.07.2023,Регионы с наиболее высокой инфляцией назвали в Нацбанке,"В июне годовой показатель в стране замедлился до 14,6%"
18.07.2023,Пилотный проект по технологической диагностике предприятий запустили в Самрук-Казыне,На сегодня специалисты изучают особенности производственных процессов на Казах Ойл Актобе
18.07.2023,"За январь–май в РК произвели 280,8 тысячи тонн растительного масла",Цены на продукт за год практически не изменились
18.07.2023,"Бензин имеется, но есть вопросы по его логистике - КМГ","В КазМунайГазе уверяют, что в стране нет дефицита ГСМ"
18.07.2023,Премьер потребовал ускорить реализацию нацпроекта Модернизация сельского здравоохранения,За два года в селах планируется построить 655 новых объектов ПМСП
18.07.2023,"На сколько изменятся тарифы на свет, воду и тепло в Астане",На какие цели коммунальные предприятия планируют направить инвестиции
18.07.2023,Когда выйдет на полную мощность Павлодарский НХЗ,Ремонт на заводе завершили
18.07.2023,Шымкентский НПЗ готов работать в штатном режиме - КМГ,На предприятии уже завершен ремонт теплообменника
17.07.2023,"Медорганизации области Абай получили от ФСМС финансирование на 80,2 млрд тенге",Таковы данные за 2023 год
17.07.2023,Кто понес ответственность за срыв ввода системы балансирующего рынка электроэнергии,Ситуацию прокомментировали в Минэнерго
17.07.2023,Существенно увеличить переработку коммунальных и промышленных отходов планируют в Казахстане,Для этого будут приняты меры стимулирования внедрения наилучших доступных технологий на предприятиях
17.07.2023,"За январь–май в Казахстане произвели 72,1 тысячи тонн риса",Производство этого продукта сократилось
17.07.2023,Посредники реализуют уголь с надбавкой в 100% - АЗРК,"Продажа твердого топлива через аффилированные структуры продолжается, констатируют антимонопольщики"
17.07.2023,"За полгода КазТрансОйл транспортировал 21,3 млн тонн нефти","Это более чем на 1 млн тонн больше, чем в I полугодии 2022 года"
17.07.2023,КазАгроФинанс возобновит прием заявок по программе Сделано в Казахстане,Средства выделяются на финансирование в лизинг сельскохозяйственной техники отечественного производства или сборки
17.07.2023,Снижение тарифов на транзит казахстанской муки обсудили с Узбекистаном,Стороны договорились создать совместную экспертную рабочую группу
17.07.2023,Сахарным заводам по оборотной схеме предложили направить еще 9 млрд тенге,Стабилизацию цен на продукты питания и меры поддержки производителей сахара обсудили в правительстве
17.07.2023,Возврат в госсобственность активов в сфере высшего образования обсудили в правительстве,Премьер поручил проверить документацию по передаче их в частные руки
15.07.2023,Казахстан может привлечь значительные инвестиции в зеленые технологии и инфраструктуру,Такое мнение выразили эксперты Азиатского банка инфраструктурных инвестиций
14.07.2023,Льготное автокредитование спровоцировало рост цен на автомобили - АЗРК,Агентство по защите и развитию конкуренции проанализировало рынок
14.07.2023,Более 590 действующих овощехранилищ не значатся в статистике – Комитет торговли,Прорабатывается вопрос об их постановке на учет
14.07.2023,Новый собственник ТЭЦ Риддера намерен погасить все долги за свой счет,"Амиржан Набиев, который является депутатом маслихата Алматы, стал владельцем ТЭЦ с 1 июля"
13.07.2023,Проезд по платным дорогам может подорожать в Казахстане,Нормы об этом опубликованы на платформе Открытые НПА
13.07.2023,ВАП наделена правом пересматривать итоги аудитов всех органов госаудита,Мера направлена на снижение коррупционных рисков
13.07.2023,В АПК снижается численность занятых,"В первом квартале 2023 года в секторе работали свыше 1 млн человек, это на 7,4% меньше, чем годом ранее"
13.07.2023,РК намерена увеличить ежегодные поставки зерна в Китай до 1 млн тонн,Планы касаются перевозок зерновозами и крытыми вагонами
13.07.2023,Тарифы на услуги портфельных компаний Самрук-Казыны могут повысить,"На сегодня их изменение согласовано для КТЖ, Самрук-Энерго, QazaqGaz и КазМунайГаза"
13.07.2023,Гидроэнергетический консорциум предлагают создать в ЦА,"Рациональное распределение водных ресурсов стало серьезной проблемой, сказал министр иностранных дел Мурат Нуртлеу"
13.07.2023,На одну вакансию в июне претендовали пять человек,За месяц работодатели разместили на hh.kz более 57 тысяч вакансий
13.07.2023,Необоснованные расторжения контрактов АМТ с поставщиками прокомментировали в кабмине,"По словам Романа Скляра, в АрселорМиттал Темиртау столкнулись с проблемой ликвидности наличности"
12.07.2023,"Казахстан может нарастить экспорт товаров в Пакистан на $411,9 млн",Серик Жумангарин провел встречу по вопросам развития торгово-логистических возможностей между странами
12.07.2023,На торги было выставлено 9 участков недр,Очередной электронный аукцион на предоставление права недропользования по углеводородам прошел 12 июля
12.07.2023,Порядка 200 заявок поступило от казахстанских предприятий на возмещение затрат,Большая часть из них касается повышения производительности труда
12.07.2023,"Фермерам выплатили 133,6 млрд тенге субсидий",В приеме более 22 тысяч заявок аграриям отказано
12.07.2023,Наметился тренд на появление дефицита бензина Аи-95 - Минэнерго,"Это связано с ремонтом на Шымкентском НПЗ, а также аварийной остановкой АНПЗ"
12.07.2023,Необходимо уделять больше внимания адаптации переселенцев – Алихан Смаилов,"Мерами занятости нужно охватить молодежь, заявил премьер"
12.07.2023,Не допустить необоснованного роста тарифов на коммуслуги поручил премьер,"В этом вопросе нужно придерживаться золотой середины, заявил Алихан Смаилов"
12.07.2023,Нацбанк ожидает замедления инфляции до 11-14% к концу года,Показатель снижается четвертый месяц подряд
12.07.2023,Утверждение предельных тарифов на электроэнергию обсуждают в Минэнерго,Алмасадам Саткалиев рассказал о техаудите ТЭЦ и реализации программы «Тариф в обмен на инвестиции»
12.07.2023,На модернизацию систем водоснабжения направят 280 млрд тенге,На стадии реализации находятся 402 проекта
12.07.2023,На сколько вырастет средний чек по всем коммуслугам?,"Изменение тарифов, по мнению министра нацэкономики Алибека Куантырова, будет умеренным"
12.07.2023,"На модернизацию 126 км тепловых сетей выделили 86,3 млрд тенге",За три месяца проложено 23 км
12.07.2023,Стоит задача снизить инфляцию в два раза – Алихан Смаилов,Ответственность премьер возложил на Минторговли
12.07.2023,Мы должны быть готовыми к различным сценариям развития - премьер,Усилить работу по диверсификации экономики и созданию рабочих мест поручено кабмину
12.07.2023,В I полугодии рост ВВП Казахстана составил 5%,Темп роста инвестиций в основной капитал достиг 13%
12.07.2023,"Цены на нефть и металлы, курс тенге на 12 июля","Официальный курс - 441,11 тенге за доллар США"
12.07.2023,Насколько эффективен Нацпроект по развитию предпринимательства,Какие показатели за 2022 год достигнуты
11.07.2023,Углеводороды в скважине Женис не найдены  - КМГ,Вероятность успеха на момент оценки и начала реализации проекта составляла 20%
11.07.2023,Аукцион на предоставление права недропользования по углеводородам пройдет 12 июля,На торги выставят девять участков
11.07.2023,Багдат Мусин ответил на вопрос президента о плохом интернете в Астане,Министр обозначил две базовые проблемы
11.07.2023,На выставке ИННОПРОМ представили продукцию 250 казахстанских компаний,Мероприятие проходит в Екатеринбурге
11.07.2023,Объем услуг в сфере научных исследований вырос почти вдвое,Показатель превысил 24 млрд тенге за квартал
11.07.2023,В РК сокращаются площади промышленных и фермерских теплиц,"За последний год используемая площадь уменьшилась на 18,1%"
11.07.2023,"Качество интернета, медицина,  образование и LRT",Какие поручения дал президент по развитию Астаны
11.07.2023,Механизмы реализации проекта G4 Сity обсудили в правительстве,Для него потребуется разработка определенного количества собственных НПА
11.07.2023,О пилотном проекте для таксистов и курьеров рассказали в КГД,Приложение поможет исключить ошибки в исчислении и уплате налогов
10.07.2023,Работа нефтеперекачивающих станций КТО восстановлена,Нефть транспортируют в штатном режиме
10.07.2023,Кофе вырос в цене сразу на 20% за год,Чай подорожал на 14%
10.07.2023,Рейтинг регионов по уровню туристической инфраструктуры внедрят в Казахстане,"Для развития туризма на особо охраняемых территориях будет применяться опыт США, Австралии и Грузии"
10.07.2023,"Казахстан на перепутье: Что нужно сделать, чтобы стать страной с высоким уровнем дохода?",Экономист Всемирного банка Ивайло Изворски ответил на вопросы о развитии экономики и повышении качества образования
10.07.2023,В Казахстане планируют увеличить долю локализации компонентов ВИЭ,Этот вопрос министр индустрии и инфраструктурного развития РК Марат Карабаев обсудил с представителями компании SANY Renewable Energy Co Ltd
07.07.2023,Казахстану хватает запасов риса для самообеспечения,Наибольшие площади засеяны в Кызылординской области
07.07.2023,Мировые цены на продовольствие в июне продолжили снижение,"Индекс цен на сахар в июне оказался на 3,2% ниже майского значения, в годовом выражении котировки все еще выше на 29,7%"
07.07.2023,"Инвестиции в основной капитал в 2022 году увеличились на 9,2%",Около половины вложений осуществлялись крупными и средними предприятиями
07.07.2023,Атырауский НПЗ работает в штатном режиме,На установке замедленного коксования проводят очистку оборудования
07.07.2023,Запасов риса достаточно для обеспечения внутреннего рынка - МСХ,"В 2023 году в Казахстане посевные площади риса составили 99,8 тысячи га"
06.07.2023,Все нефтеперекачивающие станции в Казахстане переведены в штатный режим работы - КТК,"Ранее ограничений по приему нефти от поставщиков допущено не было, сообщили в консорциуме"
06.07.2023,Коллегия ЕАЭС приняла документ по развитию кооперации в сфере производства медизделий,ЕЭК будет анализировать информацию о приоритетных для выпуска видах медпродукции
05.07.2023,Нефтяной флот Казахстана пополнился новыми танкерами,Перевозка нефти будет осуществляться по маршруту Актау - Баку
05.07.2023,Проект нужно завершить за 2-3 года – премьер о запуске автономного энергоисточника на АНПЗ,"В случае аварийного отключения должна запускаться собственная подстанция завода, отметил он"
05.07.2023,На завершение расширения мощности завода Каспий требуется 5 млрд тенге,"Правительство выделит необходимые средства, сообщил премьер"
05.07.2023,"На модернизацию энергооборудования МАЭК выделят 4,9 млрд тенге",Вышедший из строя энергоблок предприятия планируется вывести на полный режим работы 7 июля
05.07.2023,"Во II квартале КТО увеличил экспорт нефти с Тенгиза до 347,1 тысячи тонн",Сырье поставляют на нефтепровод Баку – Тбилиси – Джейхан
05.07.2023,В два раза снизили ставку розничного налога в Кызылординской области,Ее может использовать почти половина субъектов индивидуального предпринимательства
04.07.2023,Сколько ГСМ хранится в запасах Шымкентского НПЗ,К 13 июля завод планируется перевести в штатный режим работы
04.07.2023,Германская HMS Bergbau намерена вложить $700 млн в добычу лития в Казахстане,Возможность производства литий-ионных батарей будет зависеть от запасов  месторождений
04.07.2023,В Мажилисе высказались о необходимости защищать интересы казахстанских производителей продуктов,Ситуацию обсудили депутаты и представители отраслевых ассоциаций
04.07.2023,На сколько Казахстан себя обеспечивает плодоовощной продукцией,"Доля импорта на рынке не превышает 16%, сообщили в МСХ"
04.07.2023,О ситуации со сбоями электроснабжения сообщили в Мангистаумунайгазе,Сейчас простаивает ряд технологических установок
04.07.2023,ШОС необходимо согласовать энергетическую стратегию - президент,"Учитывая исключительную важность вопроса, мы готовы провести в Казахстане энергетический форум, сказал Касым-Жомарт Токаев"
04.07.2023,"Ремонт МАЭК обойдется в 4,9 млрд тенге - Минэнерго",Правительство приняло решение выделить дополнительные средства на ремонт Мангистауского атомно-энергетического комбината
04.07.2023,В КМГ назвали сумму упущенной выгоды из-за отключения электроэнергии,В 2023 году на месторождениях КазМунайГаза электричество отключали 153 раза
04.07.2023,Фермерам увеличат возмещение затрат на бурение скважин до 80%,После согласования изменения будут внесены в правила инвестсубсидирования АПК
04.07.2023,Из-за аварии потери по добыче нефти составили около 10 тысяч тонн,Аварийная остановка энергоблока МАЭК повлекла за собой частичную или полную остановку нескольких предприятий КМГ
04.07.2023,До конца недели АНПЗ выведут на штатные объемы производства,Заместитель председателя правления КазМунайГаза Даулетжан Хасанов рассказал о последствиях аварии
03.07.2023,Мука подорожала на 16% за год,При этом производство продукта осталось на прежнем уровне
03.07.2023,В области Жетысу планируют произвести 77 тысяч тонн сахара,Переработать предстоит 380 тыс. тонн свеклы и 30 тыс. тонн тростника
03.07.2023,У Казахстана есть хороший шанс стать индустриальным – Бекнур Несипбаев,"Доля автомобильной промышленности в ВВП РК в 2022 году составила 1%, может ли ведущая отрасль машиностроения давать больше и локализоваться глубже?"
01.07.2023,Установлены новые предельные оптовые цены на сжиженный газ,Стоимость повышена до 40 320 тенге за тонну без НДС
01.07.2023,Казатомпром запустил аффинажное производство в Туркестанской области,Дочернее предприятие Казатомпром-SaUran завершило модернизацию цеха по производству закиси-окиси урана
01.07.2023,Условия для необоснованного повышения цен на авиабилеты устранят в Казахстане,Будет регламентирована система динамического ценообразования и исключено понятие «топливный сбор» из НПА
01.07.2023,Снижение НДС для казахстанских книгоиздателей изучат в Минкультуры,Труды отечественных писателей будут распространяться через библиотеки
01.07.2023,Пилотный проект Tax Free продлили до конца 2024 года,В систему включили новый город - Шымкент
01.07.2023,"Годовая инфляция по итогам июня составила 14,6%","За год цены на продукты повысились на 14,6%, платные услуги – на 13,3%, непродовольственные товары – на 15,8%"
01.07.2023,На Шымкентском НПЗ временно снизят объемы выпуска Аи-95,Прорабатывается вопрос импорта этой марки из России
01.07.2023,Узбекистан может стать участником ЕАБР,Об этом стало известно на Совете Евразийского банка развития
01.07.2023,Казахстан планирует увеличить долю ВИЭ в энергобалансе до 15% — премьер,Нарастить генерацию в области возобновляемых источников энергии намечено к 2030 году
30.06.2023,В РК запустят пилотный проект в сфере внешней электронной торговли,О предлагаемых мерах рассказали в Комитете государственных доходов
30.06.2023,Некоммерческие организации заработали свыше 660 млрд тенге,Их доходы при этом распределены неравномерно
30.06.2023,"ВИЭ выработали на 59% больше электроэнергии, чем годом ранее",Но это все еще менее 5% от всего объема электрогенерации
30.06.2023,Магзум Мирзагалиев поручил завершить ремонт ПНХЗ в срок,Планово-предупредительный ремонт будет проходить с 20 июня по 19 июля
30.06.2023,Модель централизованной закупки электроэнергии запустят 1 июля,Единым закупщиком определен Расчетно-финансовый центр по поддержке ВИЭ
30.06.2023,С начала года КазТрансОйл отправил в Германию 290 тысяч тонн нефти,Транзит осуществляется по соглашению между правительствами Казахстана и России
30.06.2023,Швейцарская Ostro Minerals инвестирует в разработки Института ядерной физики,Стороны заключили соответствующее соглашение
30.06.2023,За неделю цены на социально значимые товары снизились,"Это произошло впервые за 1,5 года, сообщили в Бюро национальной статистики"
30.06.2023,Начато расследование по факту создания финпирамиды Qnet в Кызылординской области,Подозреваемый в ее организации взят под стражу
