date,title,description
02.08.2022,Центральный парк Балхаша передали в доверительное управление,"Размер вознаграждения, предложенный победителем торгов, составил 49% от чистой прибыли"
02.08.2022,Как под крышей Дома 36 развивается креативная экономика,"Сооснователь проекта Даурен Тюлеев о концепции бизнеса, проблемах креативной индустрии в Казахстане и новых перспективах в Центральной Азии"
01.08.2022,Мораторий на проверки бизнеса хотят продлить до 2024 года,Какие еще изменения планируют внести в указ президента
01.08.2022,В Алматы названы победители регионального этапа конкурса «Лучший товар Казахстана»,В трех номинациях определены по три победителя
30.07.2022,В Алматы проходит региональный конкурс «Лучший товар Казахстана»,Заявки на участие подали около 100 компаний
29.07.2022,Как сделать из бренда мегабренд?,На конференции маркетологов в Алматы обсудили позиционирование компании
29.07.2022,Основатель Додо Пиццы запускает франшизу донерных в России и Казахстане,За два года сеть планирует открыть 100 точек
29.07.2022,В конкурентную среду передали 45 видов деятельности,"Это поможет развитию конкуренции на соответствующих товарных рынках, пояснили в АЗРК"
28.07.2022,НПП: объединение сертификатов СТ-KZ и индустриального – невозможно,"Прежде чем обсуждать вопрос их объединения, необходимо внимательно посмотреть на их различия, отметили в Нацпалате"
28.07.2022,Азия Авто может купить российский завод Volkswagen - СМИ,Источник издания называет компанию из Казахстана потенциальным покупателем
27.07.2022,Тау-Кен Самрук выставила на приватизацию две «дочки»,Активы будут реализованы через открытый двухэтапный конкурс
27.07.2022,НПП проанализирует спрос на полипропилен на внутреннем рынке,"Наличие собственного сырья по хорошей цене поспособствует развитию новых проектов, считают в Нацпалате"
27.07.2022,Бизнесмены предложили изменить правила госзакупок,"Эта сфера лидирует по числу жалоб, сообщили в Палате предпринимателей Костанайской области"
27.07.2022,Как выйти из списка бездействующих налогоплательщиков,На сегодня в перечне - свыше 11 тысяч предпринимателей
27.07.2022,Арман Тосканбаев: Инвестиции в выпуск БАДов окупятся через 8 месяцев,Предприниматель рассказал о тенденциях на этом рынке
27.07.2022,Число индивидуальных предпринимателей в АПК резко сократилось,Более половины действующих ИП в секторе приходится на два региона
26.07.2022,Центральный парк в Балхаше передадут в доверительное управление,Торги назначены на 2 августа
26.07.2022,Зарплатные ожидания казахстанцев выяснили эксперты HeadHunter,"Средняя предлагаемая оплата труда в стране на 17,6% меньше, чем хотят соискатели"
26.07.2022,Умный экспорт 2.0: как попасть в реестр зарубежных стран,С 1 по 5 августа пройдут семинары для казахстанских производителей
26.07.2022,В НПП обсудили ограничения по COVID-19 для красной зоны,"Предприниматели опасаются, что бизнес не переживет жесткие карантинные меры"
26.07.2022,Как наука о данных влияет на HR-процессы?,"О том, как крупные компании выявляют, привлекают, развивают и удерживают таланты, рассказали специалисты EY"
25.07.2022,День предпринимателей Казахстана предложили отмечать 9 сентября,Планируется внести изменения в постановление правительства о праздничных датах
25.07.2022,Фонд «Даму» внедряет факторинг в программу Almaty Business,На реализацию программы льготного кредитования дополнительно направят 5 млрд тенге
25.07.2022,inDriver запускает новый сервис в Казахстане,"Теперь через приложение компании можно заказать еду и другие товары, но пока в пилотном режиме и только в Нур-Султане"
25.07.2022,Для маломасштабных проектов ВИЭ предложили ввести feed-in-tariff,НПП направила свои инициативы правительству
25.07.2022,С 8 августа стартует прием заявок на гранты для реализации бизнес-идей,Размер гранта составляет 400 МРП
22.07.2022,Завод по производству желатина в Алматы планируют открыть в 2024 году,"Для реализации проекта выделили земельный участок площадью 4,5 га"
22.07.2022,Казахстан и США объявили конкурс среди ремесленников,Стартовал второй сезон конкурса Born Nomad Power Awards
21.07.2022,Релоцировать бизнес в Казахстан готовы 43 крупные компании,"Ведутся переговоры, пояснил заместитель министра иностранных дел Алмас Айдаров"
21.07.2022,Вопросы перевозки грузов по железной дороге обсудили в НПП,"Схема получения вагонов несовершенна и несет коррупционные риски, считают предприниматели Костанайской области"
21.07.2022,Поставками муки и кумыса из РК заинтересовалась китайская компания,"China Xinxing Group готова сотрудничать в сферах строительства, торговли, медицинских услуг"
21.07.2022,Как регулировать деятельность торговых рынков,НПП «Атамекен» совместно с бизнесом в настоящее время вырабатывает альтернативные регуляторные инструменты
19.07.2022,В столице обсудили ситуацию с платными парковками,"При реализации проекта нарушаются принципы ГЧП и строительные нормы, сказал директор палаты предпринимателей Нур-Султана"
19.07.2022,НПП сравнит затраты и выгоды от лицензирования детсадов,"В Нацпалате опасаются, что требование будет носить формальный характер"
19.07.2022,Предпринимателям нужно перепрограммировать ККМ до версии 2.0.2,Срок - до 15 сентября
19.07.2022,Удастся ли вывести торговлю из тени?,Предложениями по сокращению теневого рынка поделились в НПП «Атамекен»
15.07.2022,Samsung предложили перенести производство бытовой электроники в РК,Об этом стало известно на встрече министра Багдата Мусина с представителями компании
15.07.2022,Горькая ситуация на сладком рынке,Руководители фабрик прокомментировали механизм распределения квот
15.07.2022,Узбекистанский суперапп намерен привлечь миллиард пользователей по всему миру,О перспективах исламских финансов рассказал основатель финтех-стартапа IMAN Рустам Рахматов
14.07.2022,Бизнес в кризис: на чем можно сэкономить в сложные для рынка времена,И почему компаниям не всегда выгодно содержать собственный автопарк
14.07.2022,Продолжается давление на предпринимателей,"Если это будет продолжаться, примем жесткие меры в отношении самих сотрудников правоохранительных органов, сказал глава РК"
14.07.2022,Алихан Смаилов рассказал о мерах по развитию предпринимательства,Проводится масштабное сокращение неактуальных и необоснованных регуляторных требований
14.07.2022,Экспортерам зерна в упрощенном порядке вернули НДС на 15 млн тенге,Пилотный проект реализовали Комитет госдоходов и НПП
13.07.2022,Не более 1% должен быть розничный налог магазинов у дома - НПП,В Национальной палате предпринимателей обсудили поправки в Налоговый кодекс
13.07.2022,В правила уплаты НДС методом зачета внесут изменения,"Один из приказов МНЭ будет отменен, пояснил бизнес-омбудсмен Рустам Журсунов"
13.07.2022,Какие сделки можно будет не согласовывать с АЗРК,"Антимонопольное ведомство предлагает внести изменения, чтобы снизить нагрузку на бизнес"
12.07.2022,Государство способствует развитию бизнеса через гарантирование,"Размер гарантии для начинающего предпринимателя составляет до 85% от суммы займа, а для действующего бизнеса до 50%"
12.07.2022,Количество действующих компаний за год выросло почти на 8%,В разбивке по возрастам большинству предприятий в Казахстане от 1 года до 5 лет
11.07.2022,Отечественные перевозчики могут потерять до 10% доли на рынке,"Решение по «перецепке» грузов для российских и белорусских компаний может привести к вторичным санкциям, считает эксперт"
08.07.2022,Новые санитарные правила для общепита пересмотрят,"Правила содержат ряд необоснованных и неэффективных требований, считает бизнес-омбудсмен Рустам Журсунов"
08.07.2022,В торговле 31% требований к бизнесу не соответствует базовым условиям,Эксперты Нацпалаты проанализировали 52 нормативно-правовых акта
08.07.2022,Антикор: Работа по защите бизнеса продолжается,"В 15% случаев мы отказали в проведении следственных действий в отношении предпринимателей, сказал глава ведомства"
08.07.2022,К бизнесу предъявляется много формальных требований - премьер,Алихан Смаилов поручил активизировать работу по очистке нормативной правовой базы
08.07.2022,Будут ли компании пересматривать уровень оплаты труда,Экспресс-опросы провела EY Kazakhstan
07.07.2022,"Предпринимателям Алматы возместили ущерб на 14,5 млрд тенге",Одобрено 1594 заявки от МСБ
07.07.2022,Открыт набор заявок в Академию женского предпринимательства,В проекте могут участвовать женщины от 21 до 35 лет
07.07.2022,Туристические автобусы будут пропускать на границе с РФ вне очереди,Это касается пунктов пропуска «Жана жол» и «Каракога»
07.07.2022,Как QR-код помогает бизнесу,"Оплата по QR расширила возможности как для МСБ, так и для покупателей"
07.07.2022,В КГД рассказали о новых условиях освобождения от НДС при импорте,Поправки вводятся в действие 11 июля
05.07.2022,Как оптимизировать затраты на сотрудников без сокращения штата,"Факторный анализ, нормирование труда и автоматизация"
04.07.2022,В Казахстане запустили торговый портал,"На сайте представлено подробное описание импортных, экспортных и транзитных процедур"
04.07.2022,Кейс дистрибьютора Coca-Cola: что помогает расти современному бизнесу,В компании «Рэд Тим Дистрибьюшен» рассказали о нюансах работы и в чем видят точки роста для себя
01.07.2022,Стейси Уайт: Сотрудничество с МФЦА даст значительные результаты,Представитель Госдепартамента США рассказала о программе Academy for Women Entrepreneurs
01.07.2022,Умный экспорт: как производителям расширить рынки сбыта,"Планирование B2B-переговоров, внедрение подходов ESG и  Incoterms"
30.06.2022,Госорганы поддержат продвижение органических продуктов в Китай - НПП,Перспективы экспорта обсудили в Нацпалате
30.06.2022,Утверждены коды органов госдоходов новых областей,Перерегистрация налогоплательщиков будет проведена автоматически
29.06.2022,Рынок доставки продолжает расти,"По словам генерального менеджера Glovo в Казахстане Карима Богуспаева, число заказов по всем агрегаторам в мае достигло 1 млн 699 тысяч"
29.06.2022,Требования по передаче данных с ККМ обновят до версии 2.0.2,Разработчикам и производителям онлайн-касс необходимо завершить тестирование протокола до 20 июля
29.06.2022,В НПП озвучили рекомендации по налоговому законодательству,Нацпалата предлагает оптимизировать специальные налоговые режимы для малого бизнеса
28.06.2022,Российские компании активно мигрируют в Казахстан,В стране зарегистрировано уже более 13 тысяч предприятий с российским участием
27.06.2022,Малый бизнес может остаться позади процесса цифровизации - Сума Чакрабарти,Заместитель председателя Высшего совета по реформам на Astana Finance Days озвучил свои предложения
27.06.2022,Эксперт: Институт социального предпринимательства нужно масштабировать,Какую поддержку получают СП в Казахстане
24.06.2022,Предприниматели просят решить проблему с поставкой рапсового масла в Китай,В министерстве торговли и интеграции прокомментировали ситуацию
24.06.2022,MyVentures инвестировал в стартап на основе искусственного интеллекта,Размер инвестиций составил 275 тысяч долларов
23.06.2022,Регулировать бизнес с «чистого листа»,"До 2024 года будет полностью пересмотрено регулирование предпринимательской деятельности, сообщили в НПП «Атамекен»"
22.06.2022,НПП выступает за отмену 5% пенсионного взноса для бизнеса,"В Нацпалате считают, что с введением ОПВР бизнес начнет сокращать издержки и пересматривать зарплаты"
22.06.2022,Почему inDriver делает ставку на Казахстан,Об этом в интервью корреспонденту Kapital.kz рассказал старший вице-президент компании Джошуа Тулган
21.06.2022,В НПП предложили пересмотреть регулирование цен на социально значимые продукты,Нацпалата опубликовала свои предложения
21.06.2022,НПП: Новые правила Минтруда увеличили нагрузку на бизнес,Речь идет о перераспределении отраслей по классам профессионального риска
21.06.2022,Как развивается цифровизация рудников в Казахстане,"Автор DMMS Александр Подвалов рассказал, в чем преимущество отечественных разработчиков перед иностранными поставщиками IT-решений"
20.06.2022,Cанврачи ущемляли права предпринимателей - прокуратура Алматы,Незаконные предписания отозваны
20.06.2022,Какую поддержку получают экспортеры Казахстана,Об этом рассказал директор департамента торговли и развития НПП «Атамекен» Асет Айтбаев
20.06.2022,"Долг государства по проектам ГЧП достиг 1,6 трлн тенге","При этом стоимость объектов по данному механизму зачастую бывает завышенной, сказала глава Счетного комитета"
18.06.2022,Рустам Журсунов: Пока все проблемы приходится решать в ручном режиме,"Бизнес-омбудсмен рассказал, с какими трудностями сталкиваются предприниматели из-за антироссийских санкций"
18.06.2022,Как будут защищать бизнес от необоснованного уголовного преследования,"НПП РК «Атамекен» заключила трехстороннее соглашение, которое способствует развитию предпринимательства, а также защите прав и законных интересов бизнесменов"
17.06.2022,Расходы предпринимателей на содержание работников выросли на 18% за год,"В структуре затрат 86,8% пришлись на фонд заработной платы"
17.06.2022,Президент пригласил бизнесменов Башкортостана в Казахстан,Главы двух республик обсудили перспективы сотрудничества
17.06.2022,Франшиза в странах СНГ: тренды франчайзинга,Мнение экспертов о развитии рынка
16.06.2022,От бизнес-наставничества к бизнес-трекингу,Алматинка Арайлым Киргизбекова отказалась от работы в крупной компании в пользу своего бизнеса и уже помогает другим начать свое дело
16.06.2022,В Улытауской области открылось представительство НПП,"В регионе более 14,5 тыс. субъектов МСБ"
16.06.2022,Отечественные компании готовы перерабатывать до 60 тысяч тонн ПЭТ-отходов в год,В НПП «Атамекен» поддержали введение запрета на вывоз ПЭТ-отходов
16.06.2022,Как казахстанский бренд продвигает напиток из верблюжьей колючки?,"Напиток может стать таким же символом Казахстана, как шубат или кумыс, считает маркетолог компании Алибек Маусумбаев"
15.06.2022,Банки повысили комиссии для магазинов техники,"Руководители сети Evrika рассказали, с чем это связано, и о других трендах на рынке"
15.06.2022,Будет ли TikTok популярен у бизнеса в Казахстане?,"Рекламная политика компании придерживается более жестких требований, чем локальное законодательство"
15.06.2022,Специальный налоговый режим: что изменится в 2023 году,О новшествах рассказал уполномоченный по защите прав предпринимателей Рустам Журсунов
15.06.2022,Анастасия Панина: В TikTok не работает традиционная реклама,Как бизнес продвигает бренды в TikTok и какие казахстанские проекты стали популярными на этой площадке
14.06.2022,Как запустить франшизу в странах СНГ,Этот вопрос будут обсуждать эксперты и участники рынка на онлайн-конференции 15 июня
14.06.2022,Как бизнесмену проверить контрагента на благонадежность,В Налоговый кодекс предложено ввести понятие «должная осмотрительность»
14.06.2022,Инвесторы могут приостановить проекты из-за поправок в Налоговый кодекс - НПП,Отмену льготы по освобождению от налогообложения дивидендов обсудили эксперты
14.06.2022,НПП: экспортная лицензия станет дополнительным барьером для фермеров,"У предпринимателей много вопросов, связанных с контролем бизнеса и выдачей лицензий, сказали в Нацпалате"
14.06.2022,Умный экспорт 2.0: особенности международной торговли,Бесплатный практикум проведут QazTrade и BCPD Ltd.
10.06.2022,Что мешает развитию конкуренции на рынке грузовых перевозок,В Ассоциации казахстанских грузовых железнодорожных перевозчиков прокомментировали результаты пилотного проекта
10.06.2022,Первый официальный дилерский центр INFINITI открылся в столице РК,Группа Orbis Auto инвестировала в проект более 1 млрд тенге
10.06.2022,Как донести до клиентов важность продакт-дизайна?,Этот этап относится к проектированию и предваряет стадию разработки проекта
09.06.2022,Алим Хамитов: К 2023 году объем венчурного рынка Казахстана достигнет $100 млн,Управляющий партнер MOST Ventures также рассказал о тенденциях на этом рынке
09.06.2022,Венчурные инвесторы предложили масштабировать МФЦА на Центральную Азию,"По их мнению, у Казахстана есть все возможности, чтобы стать главным хабом в регионе"
09.06.2022,В Атырауской области на поддержку бизнеса выделено 8 млрд тенге,Профинансировано 76 проектов
09.06.2022,Президент принял глав двух международных компаний,Руководители Fortescue Future Industries и Полиметалл УК рассказали о своей деятельности в Казахстане
09.06.2022,Marino Madi: Тюркская душа в европейских лекалах,"История о том, как казахстанский финансист стал успешным дизайнером на Лазурном берегу"
08.06.2022,"В стартапе важен продукт, а не страна происхождения - Майк Бутчер",Известный английский журналист зовет казахстанских стартап-энтузиастов на глобальные рынки
08.06.2022,Chevrolet Kazakhstan озвучил цены на обновленный Chevrolet Equinox MY2022,Автомобили доступны в 6 вариантах цветов кузова
06.06.2022,Пользователям системы ЭСФ нужно установить версию NCALayer 1.3,В Комитете государственных доходов представили пошаговую инструкцию
06.06.2022,Соглашение об инвестициях VS преференции для резидентов СЭЗ,"Несоответствие в Налоговом кодексе ущемляет права крупных инвесторов, считают эксперты"
03.06.2022,Медиарынок Казахстана вырос на 18% в 2021 году,Итоги рекламно-медийной конференции AdTribune
03.06.2022,Почему казахстанцы вместо теплицы решили строить креветочную ферму,Один из основателей фермы Krevetka.kz Данил Цаплин рассказал об этапах открытия аквафермы
02.06.2022,TikTok предложили открыть представительство в Казахстане,"В свою очередь, в компании сказали об усилении культурно-познавательного контента платформы на территории РК"
02.06.2022,Названы лучшие работодатели Центральной Азии - обладатели Премии HR-бренд,"На ежегодную премию претендовали компании из Казахстана, Кыргызстана и Узбекистана"
02.06.2022,Импортируемый цемент предложили включить в список биржевых товаров,"На рынке созданы неравные условия для отечественных и иностранных производителей, считают в QazCem"
02.06.2022,В Алматы началась ежегодная рекламно-медийная конференция AdTribune,Тема этого года – «Эра антихрупкости»
01.06.2022,Механизм ГЧП нужно упростить - Раимбек Баталов,"Это может стать действенным механизмом для развития рынка, считает глава НПП"
01.06.2022,"4,5 млрд тенге налогов заплатил Burger King за 10 лет в Казахстане",Компания работает уже в 13 городах страны
31.05.2022,Работающие без регистрации и лицензии турагентства начнут проверять с 2023 года,На сегодняшний день в государственном электронном реестре числится 5 614 туристических агентов и 264 туроператора
31.05.2022,На Kaspi.kz теперь можно изменить реквизиты ИП,Сервис доступен в разделе «Госуслуги»
31.05.2022,Как государство поддерживает отечественных производителей и экспортеров,Об этом рассказал председатель Регионального совета Палаты предпринимателей Алматы Максим Барышев
30.05.2022,COM.E ON Forum: как определиться с развитием бизнеса в новых условиях,Профессионалы поделятся секретами роста продаж в условиях изменений и жизни в мире новой логистики
30.05.2022,Как МСБ можно расширить географию экспорта услуг,"Международная торговля услугами растет на 60% быстрее, чем торговля товарами"
27.05.2022,Топ-менеджеры Halyk Bank встретились с бизнесменами,Темами обсуждения стали развитие финансового рынка и новые банковские продукты
27.05.2022,Майнинг криптовалюты: от фермы до отеля,О перспективах криптоиндустрии в Казахстане рассказал технический директор Midas technologies Кирилл Элефтерияди
26.05.2022,Главные темы и cпикеры рекламно-медийной конференции AdTribune 2022,Участниками конференции станут более 200 человек
25.05.2022,НПП не поддерживает поправку в Налоговый кодекс по дивидендам,"Норма приведет к двойному налогообложению, считают в палате"
25.05.2022,Необходимо продлить мораторий на проверки бизнеса до 2024 года - Нацпалата,"Сегодня есть все экономические основания для продления действия этого указа, считают в Нацпалате"
25.05.2022,Объем рынка e-commerce превысил 1 трлн тенге в 2021 году,Количество транзакций выросло на 45%
24.05.2022,Совет директоров: как подготовиться к новым вызовам и рискам,Три важных шага
23.05.2022,Антикор принимает дополнительные меры по защите бизнеса,Будет создана специальная рабочая группа по рассмотрению жалоб предпринимателей
23.05.2022,Какие тенденции наблюдаются на рынке мороженого?,Председатель совета директоров компании «Шин-Лайн» Дмитрий Докин также рассказал об уровне потребления этого продукта
23.05.2022,Количество действующих «молодых» ИП за год выросло на 36%,Самой популярной сферой деятельности для индивидуальных предпринимателей в возрасте до 29 лет остается оптовая и розничная торговля
23.05.2022,Представительство Euroseating начало работу в Казахстане,Старейшая компания по производству кресел открыла своё первое официальное представительство в Центральной Азии
20.05.2022,Основной валютой для расчетов с зарубежными партнерами остается рубль,Нацбанк представил результаты опроса предприятий реального сектора экономики
20.05.2022,Алихан Смаилов посетил выставку казахстанских производителей Ulttyq Ónim-2022,"Импортозамещение - отличная возможность для предпринимателей развить бизнес, считает премьер-министр"
20.05.2022,Как автоматизировать бизнес без лишних расходов?,"Не все знают, что в Казахстане есть бесплатные IT-решения для бизнеса от онлайн-кассы до систем учета торговли"
19.05.2022,Факты рейдерства или необоснованного давления на бизнес должны быть на личном контроле Генпрокурора,"Надо выстроить более эффективную систему выявления и реагирования на такие случаи, сказал глава РК"
19.05.2022,У нас в стране не должно быть так называемых крыш и рейдерства - президент,"Если бизнес готов работать честно, нужно помочь ему встроиться в новую модель нацэкономики, сказал глава РК"
19.05.2022,Более 40% грузоперевозчиков столкнулись со снижением числа заказов - опрос,"За последние два месяца на казахстанский рынок вышло больше десяти крупных перевозчиков из России и Беларуси, рассказала эксперт"
19.05.2022,Казахстан в 2021 году экспортировал органическую продукцию на $32 млн - НПП,Специалисты отрасли ожидают поддержки от государства
19.05.2022,Контрольно-кассовые машины: кто обязан выдавать чеки?,Разъяснения дали в Комитете госдоходов
18.05.2022,НПП: 26% уголовных дел в отношении бизнеса возбуждены необоснованно,В Нацпалате предложили проводить анализ правоохранительной практики
18.05.2022,Пандемия задала новые тренды на рынке систем безопасности,У компаний и частных лиц растет спрос на новые сервисы
18.05.2022,Zimatechnik заинтересована в производстве трамваев в Казахстане,Представители чешской компании посетили несколько регионов РК
18.05.2022,В США заинтересовались разработкой казахстанцев для глухих,"Один из разработчиков устройства Галымжан Габдрешов рассказал, сколько инвестиций было вложено в проект"
17.05.2022,Ставки на спорт: бизнес играет по правилам,"Серая зона, репутационные риски и отчисления в бюджет"
17.05.2022,Почему кредиторы теряют возможность возместить долг,О практике отказов судами в удовлетворении исковых заявлений о признании должников банкротами
16.05.2022,Основные препятствия для ведения бизнеса назвали предприниматели,Нацбанк опубликовал результаты мониторинга предприятий за I квартал
16.05.2022,Участниками выставки Ulttyq Onim станут 350 производителей,Выставка проводится с 2015 года
16.05.2022,Взрывы в Арыси: еще 48 бизнесменов получат компенсации,Ранее выплаты получили 416 пострадавших предпринимателей
13.05.2022,Сильный HR как точка роста для IT-бизнеса,Почему HR — это правая рука CEO — объясняют игроки казахстанского IT-рынка
12.05.2022,Германские компании намерены перейти из России в Казахстан,Об этом заявил управляющий директор Восточного комитета германской экономики Михаэль Хармс
12.05.2022,Торги по аэропорту Петропавловска вновь не состоялись,Стартовая цена была снижена в два раза
11.05.2022,О чем сказал президент РК на встрече с бизнесменами Турции,В 2021 году прямые иностранные инвестиции из Турции в Казахстан достигли 680 млн долларов
11.05.2022,Фонд «Даму» укрепляет сотрудничество с турецкими партнерами,С KOSGEB подписано соглашение в сфере развития малого и среднего предпринимательства
11.05.2022,Касым-Жомарт Токаев встретился с турецкими бизнесменами,"Государство будет поддерживать инвесторов, работающих в Казахстане, заверил глава РК"
09.05.2022,Ведение бизнеса: где получают информацию предприниматели,"В опросе, который провели специалисты Solva, приняли участие 12 тысяч бизнесменов"
06.05.2022,Рост деловой активности отмечен только в секторе производства,Нацбанк опубликовал данные за апрель
06.05.2022,Бизнес-омбудсмен: КАМАЗ-Инжиниринг на грани остановки производства,Трудности испытывают и другие машиностроительные предприятия
05.05.2022,В Алматы пройдет первый венчурный форум,"Площадка объединит бизнес-ангелов, венчурных инвесторов и фонды, технологические стартапы и корпорации"
05.05.2022,Свыше 42 млрд тенге выделено на поддержку бизнеса в Алматы,По итогам I квартала число действующих субъектов МСБ в городе составило 217 822
05.05.2022,Как стартапу пройти отбор в акселерационную программу фонда США?,"Основатель проекта MedData.ai рассказал, как вывести медицину «в цифру», о сотрудничестве с венчурными фондами США и планах по выходу на IDO"
04.05.2022,Торги по реализации зданий «Азия Авто» отменили,Продать планировали комплекс зданий автосборочного завода и административно-производственный корпус
03.05.2022,В Алматы компенсацию получили 95% предпринимателей - акимат,Работу по возмещению ущерба бизнесу планируется завершить в мае
03.05.2022,В РК определят нацоператора по отслеживанию международных автоперевозок,Для этого проведут конкурс
02.05.2022,Фильмы Disney вернутся на экраны кинотеатров стран СНГ,Прокатчиком станет компания «Меломан»
01.05.2022,Новый завод Шин-Лайн планируют запустить летом 2022 года,"О том, в какую сумму обойдется его строительство, ситуации с сахаром  рассказали руководители предприятия"
